,gid_id,mean_cell_count_baseline,cost_usd_baseline
2347,GBR.1.40_1,81.0,1571687.0
2348,GBR.1.41_1,62.0,1000018.0
2349,GBR.1.42_1,5.0,41665.0
2350,GBR.1.44_1,362.5,3020712.5
2351,GBR.1.45_1,304.0,2533232.0
2352,GBR.1.46_1,199.0,3191723.0
2353,GBR.1.48_1,372.0,4733340.0
2354,GBR.1.49_1,22.0,358340.0
2355,GBR.1.50_1,139.0,2316713.0
2356,GBR.1.51_1,138.0,2258376.0
2357,GBR.1.52_1,786.5,6695582.5
2358,GBR.1.55_1,97.0,808301.0
2359,GBR.1.56_1,7.0,116669.0
2360,GBR.1.57_1,32.0,508342.0
2361,GBR.1.58_1,256.0,4266752.0
2362,GBR.1.59_1,288.0,3391650.0
2363,GBR.1.60_1,157.0,1308281.0
2364,GBR.1.61_1,522.5,4362326.5
2365,GBR.1.62_1,49.0,816683.0
2366,GBR.1.63_1,126.0,1918350.0
2367,GBR.1.64_1,151.0,1258283.0
2368,GBR.1.65_1,191.0,2800033.0
2369,GBR.1.66_1,292.0,4783424.0
2370,GBR.1.67_1,333.5,5200082.5
2371,GBR.1.69_1,327.0,4820892.0
2372,GBR.1.70_1,189.0,1574937.0
2373,GBR.1.71_1,168.0,1399944.0
2374,GBR.1.72_1,265.0,2208245.0
2375,GBR.1.73_1,214.0,1783262.0
2376,GBR.1.74_1,458.0,5274964.0
2377,GBR.1.75_1,21.0,333339.0
2378,GBR.1.77_1,103.0,858299.0
2379,GBR.1.80_1,20.0,291670.0
2380,GBR.1.82_1,7.0,83333.0
2381,GBR.1.84_1,156.0,2544199.0
2382,GBR.1.85_1,317.0,5058421.0
2383,GBR.1.87_1,332.0,2774890.0
2384,GBR.1.88_1,116.0,966628.0
2385,GBR.1.89_1,11.0,183337.0
2386,GBR.1.8_1,27.0,224991.0
2387,GBR.1.90_1,43.0,358319.0
2388,GBR.1.91_1,18.0,149994.0
2389,GBR.1.92_1,336.0,5295921.0
2390,GBR.1.94_1,127.0,1979198.0
2391,GBR.1.96_1,87.0,758307.0
2392,GBR.1.97_1,5.0,83335.0
2393,GBR.1.98_1,266.0,4041724.0
2394,GBR.2.10_1,25.0,208325.0
2395,GBR.2.11_1,6.0,49998.0
2396,GBR.2.2_1,4.0,66668.0
2397,GBR.2.3_1,25.0,208325.0
2398,GBR.2.4_1,103.5,2633310.5
2399,GBR.2.5_1,88.0,733304.0
2400,GBR.2.6_1,25.5,258328.5
2401,GBR.2.8_1,1.0,8333.0
2402,GBR.2.9_1,4.0,66668.0
2403,GBR.3.10_1,130.0,1083290.0
2404,GBR.3.12_1,38.0,316654.0
2405,GBR.3.13_1,11.0,91663.0
2406,GBR.3.14_1,143.0,1239121.0
2407,GBR.3.15_1,32.0,266656.0
2408,GBR.3.16_1,443.0,10284305.0
2409,GBR.3.17_1,49.0,570824.0
2410,GBR.3.19_1,280.0,2333240.0
2411,GBR.3.1_1,180.0,1499940.0
2412,GBR.3.20_1,10.0,83330.0
2413,GBR.3.21_1,92.5,1809188.5
2414,GBR.3.22_1,28.0,676676.0
2415,GBR.3.24_1,179.0,2083321.0
2416,GBR.3.25_1,56.0,1043347.0
2417,GBR.3.26_1,50.0,449986.0
2418,GBR.3.28_1,65.5,1210012.5
2419,GBR.3.29_1,145.0,3426715.0
2420,GBR.3.2_1,102.0,849966.0
2421,GBR.3.30_1,192.0,4416724.0
2422,GBR.3.31_1,80.5,1796690.5
2423,GBR.3.32_1,81.5,1954193.5
2424,GBR.3.3_1,161.0,1341613.0
2425,GBR.3.4_1,6.0,140002.0
2426,GBR.3.5_1,27.0,319995.0
2427,GBR.3.6_1,57.0,944181.0
2428,GBR.4.10_1,133.5,2033362.5
2429,GBR.4.11_1,53.0,498320.0
2430,GBR.4.13_1,172.0,1834972.0
2431,GBR.4.14_1,298.0,2483234.0
2432,GBR.4.15_1,227.0,3633397.0
2433,GBR.4.16_1,27.0,224991.0
2434,GBR.4.17_1,15.0,250005.0
2435,GBR.4.19_1,247.0,2058251.0
2436,GBR.4.1_1,49.0,462487.0
2437,GBR.4.21_1,22.0,183326.0
2438,GBR.4.22_1,7.0,100001.0
2439,GBR.4.3_1,150.0,1249950.0
2440,GBR.4.5_1,37.0,616679.0
2441,GBR.4.6_1,129.0,1074957.0
2442,GBR.4.7_1,6.0,66666.0
2443,GBR.4.8_1,26.0,420005.0
2444,GBR.4.9_1,51.5,890011.5
2445,GEO.10_1,16.0,254171.0
2446,GEO.11_1,43.0,869179.0
2447,GEO.12_1,292.0,6326764.0
2448,GEO.1_1,53.0,449983.0
2449,GEO.2_1,100.0,1658366.0
2450,GEO.3_1,15.0,241671.0
2451,GEO.4_1,54.0,994181.0
2452,GEO.5_1,3.0,41667.0
2453,GEO.6_1,12.5,225003.5
2454,GEO.7_1,59.0,1348347.0
2455,GEO.8_1,14.0,233338.0
2456,GEO.9_1,24.0,346669.0
2457,GHA.1.12_1,1.0,19167.0
2458,GHA.1.18_1,8.0,193336.0
2459,GHA.1.19_1,1.0,16667.0
2460,GHA.1.2_1,1.0,16667.0
2461,GHA.1.6_1,1.0,19167.0
2462,GHA.10.10_1,1.0,16667.0
2463,GHA.10.11_1,1.0,24167.0
2464,GHA.10.13_1,2.0,48334.0
2465,GHA.10.2_1,3.0,79167.0
2466,GHA.10.5_1,3.0,84167.0
2467,GHA.10.8_1,2.0,48334.0
2468,GHA.10.9_1,1.0,16667.0
2469,GHA.2.12_1,4.0,110000.0
2470,GHA.2.9_1,3.0,99999.0
2471,GHA.3.10_1,22.0,366674.0
2472,GHA.3.11_1,7.0,116669.0
2473,GHA.3.12_1,57.0,950019.0
2474,GHA.3.1_1,7.0,116669.0
2475,GHA.3.2_1,76.0,945833.0
2476,GHA.3.3_1,2.0,33334.0
2477,GHA.3.4_1,6.0,54165.0
2478,GHA.3.7_1,30.0,387501.0
2479,GHA.3.8_1,107.0,1783369.0
2480,GHA.3.9_1,50.0,566662.0
2481,GHA.4.16_1,2.0,25000.0
2482,GHA.4.3_1,7.0,116669.0
2483,GHA.4.4_1,15.5,513328.5
2484,GHA.4.7_1,1.0,12500.0
2485,GHA.5.1_1,71.0,1158355.0
2486,GHA.5.2_1,22.0,656663.0
2487,GHA.5.3_1,7.5,144166.5
2488,GHA.5.5_1,65.0,1075021.0
2489,GHA.5.6_1,121.5,1981703.5
2490,GHA.6.11_1,2.5,79999.5
2491,GHA.6.15_1,1.0,26667.0
2492,GHA.6.16_1,4.0,121666.0
2493,GHA.6.1_1,1.0,27500.0
2494,GHA.6.3_1,2.0,66666.0
2495,GHA.6.4_1,1.0,27500.0
2496,GHA.6.9_1,1.0,33333.0
2497,GHA.7.2_1,1.0,25000.0
2498,GHA.7.4_1,2.5,66666.5
2499,GHA.8.2_1,1.0,16667.0
2500,GHA.9.13_1,28.5,913325.5
2501,GHA.9.15_1,16.5,419163.5
2502,GHA.9.2_1,1.0,12500.0
2503,GHA.9.3_1,1.0,12500.0
2504,GHA.9.5_1,1.0,19167.0
2505,GHA.9.7_1,9.0,151668.0
2506,GHA.9.8_1,10.0,116666.0
2507,GHA.9.9_1,1.0,16667.0
2508,GIN.1_1,2.0,25000.0
2509,GIN.2_1,1.0,8333.0
2510,GIN.4_1,1.0,19167.0
2511,GIN.5_1,6.0,100002.0
2512,GIN.8_1,3.0,83333.0
2513,GMB.2_1,1.0,25000.0
2514,GMB.3_1,3.0,82500.0
2515,GMB.4_1,4.0,75000.0
2516,GMB.5_1,1.0,25000.0
2517,GNB.1_1,4.0,56667.0
2518,GNB.2_1,3.0,37500.0
2519,GNB.5_1,2.0,25000.0
2520,GNB.7_1,2.0,25000.0
2521,GNQ.2_1,1.0,8333.0
2522,GNQ.4_1,2.0,60000.0
2523,GNQ.6_1,10.0,300000.0
2524,GRC.1_1,4.5,54166.5
2525,GRC.3_1,2562.0,21349146.0
2526,GRC.5_1,111.0,1820858.0
2527,GRC.6_1,166.5,2867520.5
2528,GRC.7_1,512.0,7133392.0
2529,GRC.8_1,197.5,1904121.5
2530,GTM.11_1,8.5,124166.5
2531,GTM.12_1,26.5,569174.5
2532,GTM.13_1,106.0,883298.0
2533,GTM.14_1,4.0,92501.0
2534,GTM.15_1,70.0,583310.0
2535,GTM.17_1,25.0,208325.0
2536,GTM.18_1,13.0,200003.0
2537,GTM.19_1,68.0,566644.0
2538,GTM.20_1,140.0,1166620.0
2539,GTM.21_1,5.0,41665.0
2540,GTM.22_1,31.5,445001.5
2541,GTM.4_1,14.0,210000.0
2542,GTM.5_1,18.0,225000.0
2543,GTM.6_1,8.0,116668.0
2544,GTM.7_1,1.0,16667.0
2545,GTM.8_1,4.0,33332.0
2546,GTM.9_1,51.0,641667.0
2547,HKG.12_1,15.0,412500.0
2548,HKG.14_1,96.0,2640000.0
2549,HKG.18_1,119.0,2151681.0
2550,HKG.3_1,63.0,1520000.0
2551,HKG.5_1,31.0,852500.0
2552,HKG.8_1,287.0,7892500.0
2553,HKG.9_1,57.0,1567500.0
2554,HND.13_1,3.0,63333.0
2555,HND.15_1,3.0,51667.0
2556,HND.16_1,3.0,70000.0
2557,HND.17_1,54.5,813333.5
2558,HND.18_1,15.0,319168.0
2559,HND.1_1,158.5,2050001.5
2560,HND.2_1,32.5,547500.5
2561,HND.3_1,14.5,311671.5
2562,HND.4_1,9.0,285831.0
2563,HND.6_1,85.0,1452499.0
2564,HND.7_1,2.5,43333.5
2565,HND.8_1,1.0,17500.0
2566,HTI.1_1,3.0,37500.0
2567,HTI.5_1,4.0,50000.0
2568,HTI.7_1,2.0,25000.0
2569,HUN.10_1,56.0,512485.0
2570,HUN.11_1,389.0,4262452.0
2571,HUN.12_1,26.5,495005.5
2572,HUN.13_1,4.0,62501.0
2573,HUN.14_1,208.0,4567501.0
2574,HUN.15_1,88.0,1613362.0
2575,HUN.16_1,139.0,1491647.0
2576,HUN.17_1,74.0,1277519.0
2577,HUN.18_1,20.0,208330.0
2578,HUN.19_1,38.5,635842.5
2579,HUN.1_1,86.5,1200009.5
2580,HUN.20_1,22.0,234996.0
2581,HUN.2_1,31.0,491669.0
2582,HUN.3_1,152.5,1319952.5
2583,HUN.4_1,155.0,1858327.0
2584,HUN.5_1,461.0,12303357.0
2585,HUN.6_1,377.0,3917434.0
2586,HUN.7_1,47.5,656671.5
2587,HUN.8_1,434.5,7930127.5
2588,HUN.9_1,85.5,787477.5
2589,IDN.10_1,3376.5,44265886.5
2590,IDN.11_1,3771.0,86968480.0
2591,IDN.12_1,775.0,19791703.0
2592,IDN.13_1,104.5,1825006.5
2593,IDN.14_1,513.0,11617563.0
2594,IDN.15_1,523.5,13765791.5
2595,IDN.16_1,133.0,3247502.0
2596,IDN.17_1,63.0,1431681.0
2597,IDN.18_1,14.0,175000.0
2598,IDN.19_1,9.0,172503.0
2599,IDN.1_1,471.0,6236668.0
2600,IDN.20_1,765.0,6374745.0
2601,IDN.21_1,52.0,604163.0
2602,IDN.22_1,125.5,2274200.5
2603,IDN.23_1,165.0,2159161.0
2604,IDN.24_1,777.5,13255878.5
2605,IDN.25_1,58.0,766670.0
2606,IDN.26_1,3362.0,54753488.0
2607,IDN.27_1,180.0,2221659.0
2608,IDN.28_1,280.5,5158424.5
2609,IDN.29_1,418.0,6970139.0
2610,IDN.2_1,3307.0,28013082.0
2611,IDN.30_1,670.0,12504372.0
2612,IDN.31_1,945.5,22974178.5
2613,IDN.32_1,589.0,9852616.0
2614,IDN.33_1,190.0,2646669.0
2615,IDN.3_1,86.0,1633339.0
2616,IDN.4_1,3036.5,44941679.5
2617,IDN.5_1,201.0,2859188.0
2618,IDN.6_1,75.0,1631687.0
2619,IDN.7_1,13056.0,199920106.0
2620,IDN.8_1,102.5,2460000.5
2621,IDN.9_1,4561.5,78733700.5
2622,IND.10.1_1,1001.0,12542500.0
2623,IND.10.2_1,455.0,10527483.0
2624,IND.11.11_1,12.0,199169.0
2625,IND.11.12_1,21.0,455007.0
2626,IND.11.13_1,28.0,350000.0
2627,IND.11.14_1,23.5,383340.5
2628,IND.11.15_1,26.0,325000.0
2629,IND.11.16_1,14.0,251666.0
2630,IND.11.17_1,45.5,837507.5
2631,IND.11.18_1,2.0,60000.0
2632,IND.11.19_1,5.0,123334.0
2633,IND.11.1_1,246.5,4968401.5
2634,IND.11.21_1,4.0,88334.0
2635,IND.11.22_1,367.5,10039961.5
2636,IND.11.23_1,1.5,37499.5
2637,IND.11.24_1,4.0,88334.0
2638,IND.11.25_1,14.0,247502.0
2639,IND.11.26_1,6.5,169167.5
2640,IND.11.27_1,9.0,195003.0
2641,IND.11.28_1,1039.0,29557385.0
2642,IND.11.29_1,5.5,142499.5
2643,IND.11.2_1,55.0,805837.0
2644,IND.11.30_1,6.0,199998.0
2645,IND.11.32_1,24.5,324165.5
2646,IND.11.33_1,42.0,1108332.0
2647,IND.11.3_1,20.5,460001.5
2648,IND.11.5_1,2.0,48334.0
2649,IND.11.6_1,207.5,6018303.5
2650,IND.11.7_1,70.0,1536690.0
2651,IND.11.8_1,1.0,24167.0
2652,IND.11.9_1,3.0,99999.0
2653,IND.12.10_1,6.0,158333.0
2654,IND.12.11_1,9.0,145836.0
2655,IND.12.12_1,1.0,8333.0
2656,IND.12.13_1,4.0,54167.0
2657,IND.12.14_1,16.0,220835.0
2658,IND.12.17_1,9.0,79164.0
2659,IND.12.19_1,30.0,551675.0
2660,IND.12.20_1,87.0,1498338.0
2661,IND.12.21_1,6.5,156667.5
2662,IND.12.2_1,26.5,220824.5
2663,IND.12.3_1,16.0,361667.0
2664,IND.12.4_1,2.5,37500.5
2665,IND.12.5_1,20.0,216664.0
2666,IND.12.6_1,46.0,803343.0
2667,IND.12.7_1,68.0,814994.0
2668,IND.12.8_1,5.5,79167.5
2669,IND.12.9_1,6.0,130002.0
2670,IND.13.10_1,9.0,264998.0
2671,IND.13.1_1,8.0,266664.0
2672,IND.13.2_1,5.0,95835.0
2673,IND.13.3_1,3.0,99999.0
2674,IND.13.4_1,7.0,221665.0
2675,IND.13.5_1,2.0,66666.0
2676,IND.13.6_1,13.0,379998.0
2677,IND.13.7_1,2.0,43334.0
2678,IND.13.8_1,27.0,899991.0
2679,IND.13.9_1,4.0,133332.0
2680,IND.14.10_1,1.0,26667.0
2681,IND.14.11_1,2.0,25000.0
2682,IND.14.12_1,1.0,30000.0
2683,IND.14.13_1,4.0,120000.0
2684,IND.14.15_1,2.5,37500.5
2685,IND.14.17_1,3.0,80001.0
2686,IND.14.18_1,1.0,26667.0
2687,IND.14.1_1,11.0,179170.0
2688,IND.14.20_1,1.0,16667.0
2689,IND.14.21_1,78.5,1266689.5
2690,IND.14.2_1,2.0,29167.0
2691,IND.14.4_1,22.5,460836.5
2692,IND.14.5_1,2.0,53334.0
2693,IND.14.6_1,4.0,86668.0
2694,IND.14.7_1,30.0,540010.0
2695,IND.15.10_1,1.0,33333.0
2696,IND.15.11_1,1.0,33333.0
2697,IND.15.12_1,1.0,30000.0
2698,IND.15.16_1,2.0,31667.0
2699,IND.15.17_1,3.5,100833.5
2700,IND.15.19_1,44.0,843348.0
2701,IND.15.1_1,3.5,108332.5
2702,IND.15.20_1,3.0,99999.0
2703,IND.15.22_1,15.0,402501.0
2704,IND.15.23_1,19.0,406671.0
2705,IND.15.4_1,2.0,50000.0
2706,IND.15.5_1,2.0,66666.0
2707,IND.15.7_1,2.0,63333.0
2708,IND.15.8_1,1.0,33333.0
2709,IND.16.11_1,1.0,25000.0
2710,IND.16.12_1,97.0,3140804.0
2711,IND.16.13_1,35.0,1151656.0
2712,IND.16.14_1,4.0,90834.0
2713,IND.16.15_1,1.5,49999.5
2714,IND.16.16_1,10.5,271667.5
2715,IND.16.17_1,2.0,63333.0
2716,IND.16.18_1,9.0,263332.0
2717,IND.16.19_1,3.0,80000.0
2718,IND.16.1_1,15.0,452497.0
2719,IND.16.20_1,3.0,75000.0
2720,IND.16.21_1,5.0,148332.0
2721,IND.16.22_1,13.0,281671.0
2722,IND.16.23_1,68.0,2049990.0
2723,IND.16.24_1,9.0,241665.0
2724,IND.16.25_1,5.0,133333.0
2725,IND.16.26_1,46.5,1121666.5
2726,IND.16.27_1,2.0,38334.0
2727,IND.16.28_1,109.0,3193318.0
2728,IND.16.29_1,54.5,1675820.5
2729,IND.16.2_1,3.0,82500.0
2730,IND.16.30_1,26.5,846661.5
2731,IND.16.4_1,5.0,159999.0
2732,IND.16.5_1,8.0,221667.0
2733,IND.16.7_1,6.0,193332.0
2734,IND.16.8_1,16.0,493330.0
2735,IND.17.10_1,56.0,1481666.0
2736,IND.17.11_1,83.0,2180004.0
2737,IND.17.12_1,509.0,13543345.0
2738,IND.17.13_1,715.0,19119171.0
2739,IND.17.14_1,13.5,416663.5
2740,IND.17.1_1,148.5,3353342.5
2741,IND.17.2_1,1178.0,27402563.0
2742,IND.17.3_1,69.5,1582515.5
2743,IND.17.4_1,107.5,2794998.5
2744,IND.17.5_1,33.0,837499.0
2745,IND.17.6_1,126.0,3082501.0
2746,IND.17.7_1,147.0,3652512.0
2747,IND.17.8_1,319.0,7747512.0
2748,IND.17.9_1,64.0,1611670.0
2749,IND.19.10_1,2.5,70832.5
2750,IND.19.12_1,1.0,33333.0
2751,IND.19.13_1,3.0,99999.0
2752,IND.19.14_1,3.0,99999.0
2753,IND.19.16_1,4.0,91666.0
2754,IND.19.17_1,1.0,33333.0
2755,IND.19.18_1,7.5,237497.5
2756,IND.19.19_1,1.0,8333.0
2757,IND.19.21_1,2.0,66666.0
2758,IND.19.22_1,27.0,797495.0
2759,IND.19.23_1,1.0,30000.0
2760,IND.19.24_1,21.5,620827.5
2761,IND.19.26_1,11.0,303334.0
2762,IND.19.27_1,7.0,156666.0
2763,IND.19.29_1,3.5,103333.5
2764,IND.19.30_1,2.0,51667.0
2765,IND.19.32_1,1.0,24167.0
2766,IND.19.33_1,7.0,125001.0
2767,IND.19.34_1,5.0,135000.0
2768,IND.19.35_1,1.0,33333.0
2769,IND.19.36_1,2.0,66666.0
2770,IND.19.37_1,1.0,33333.0
2771,IND.19.38_1,6.5,184165.5
2772,IND.19.39_1,7.5,223331.5
2773,IND.19.41_1,2.0,66666.0
2774,IND.19.42_1,3.0,61667.0
2775,IND.19.47_1,2.0,66666.0
2776,IND.19.48_1,36.0,1014162.0
2777,IND.19.50_1,30.0,826665.0
2778,IND.19.51_1,6.0,199998.0
2779,IND.19.5_1,1.0,19167.0
2780,IND.19.7_1,1.5,44166.5
2781,IND.19.8_1,2.5,56667.5
2782,IND.2.10_1,600.5,11251851.5
2783,IND.2.11_1,14.0,225836.0
2784,IND.2.12_1,227.5,6704957.5
2785,IND.2.13_1,49.5,1012504.5
2786,IND.2.1_1,31.0,605838.0
2787,IND.2.2_1,63.5,955834.5
2788,IND.2.3_1,309.0,9793247.0
2789,IND.2.4_1,58.0,1363333.0
2790,IND.2.5_1,199.0,5029163.0
2791,IND.2.6_1,86.0,2385001.0
2792,IND.2.7_1,223.0,4894173.0
2793,IND.2.8_1,103.5,2172522.5
2794,IND.2.9_1,68.0,1379188.0
2795,IND.20.10_1,16.0,457497.0
2796,IND.20.11_1,1.0,19167.0
2797,IND.20.13_1,34.5,1066658.5
2798,IND.20.14_1,3.0,76667.0
2799,IND.20.15_1,65.0,1264180.0
2800,IND.20.16_1,2.5,65833.5
2801,IND.20.17_1,100.0,2437516.0
2802,IND.20.18_1,4211.0,132575530.0
2803,IND.20.19_1,58.5,1816653.5
2804,IND.20.1_1,51.0,1499156.0
2805,IND.20.20_1,41.5,1147495.5
2806,IND.20.21_1,2.0,41666.0
2807,IND.20.22_1,21.0,626662.0
2808,IND.20.23_1,1.0,33333.0
2809,IND.20.24_1,766.0,23625656.0
2810,IND.20.25_1,39.0,1161661.0
2811,IND.20.26_1,1239.0,37013075.0
2812,IND.20.27_1,355.0,9049988.0
2813,IND.20.28_1,46.5,930821.5
2814,IND.20.29_1,52.5,1319162.5
2815,IND.20.2_1,1.5,44166.5
2816,IND.20.30_1,111.0,3491637.0
2817,IND.20.31_1,234.0,3291678.0
2818,IND.20.32_1,64.0,1911653.0
2819,IND.20.33_1,1788.5,51406397.5
2820,IND.20.34_1,13.0,371665.0
2821,IND.20.35_1,6.0,75000.0
2822,IND.20.36_1,9.5,254166.5
2823,IND.20.3_1,4.5,119166.5
2824,IND.20.4_1,4.5,115000.5
2825,IND.20.5_1,23.5,625831.5
2826,IND.20.7_1,3.0,50000.0
2827,IND.20.8_1,66.0,1966654.0
2828,IND.20.9_1,20.0,502498.0
2829,IND.21.1_1,1.0,27500.0
2830,IND.21.4_1,37.0,880837.0
2831,IND.21.5_1,2.5,57500.5
2832,IND.21.8_1,5.0,121667.0
2833,IND.22.5_1,2.0,66666.0
2834,IND.22.9_1,6.0,199998.0
2835,IND.24.1_1,5.0,108335.0
2836,IND.25.1_1,2087.0,39585888.0
2837,IND.26.11_1,11.5,178335.5
2838,IND.26.12_1,24.5,527503.5
2839,IND.26.13_1,18.0,551663.0
2840,IND.26.14_1,2.0,66666.0
2841,IND.26.15_1,1.0,33333.0
2842,IND.26.17_1,15.5,326669.5
2843,IND.26.19_1,87.0,2180844.0
2844,IND.26.20_1,5.0,139166.0
2845,IND.26.21_1,2.5,79999.5
2846,IND.26.22_1,4.0,76668.0
2847,IND.26.24_1,2.0,38334.0
2848,IND.26.25_1,1.0,30000.0
2849,IND.26.26_1,34.5,864170.5
2850,IND.26.27_1,3.0,60001.0
2851,IND.26.28_1,53.5,1708317.5
2852,IND.26.30_1,13.5,414996.5
2853,IND.26.3_1,15.0,256670.0
2854,IND.26.4_1,2.5,55833.5
2855,IND.26.5_1,4.0,127499.0
2856,IND.26.6_1,5.0,101668.0
2857,IND.26.7_1,111.0,2670008.0
2858,IND.27.1_1,52.0,1126684.0
2859,IND.27.2_1,26.5,735831.5
2860,IND.27.3_1,124.0,2369182.0
2861,IND.27.4_1,3.0,99999.0
2862,IND.28.10_1,17.5,508330.5
2863,IND.28.11_1,71.0,2181651.0
2864,IND.28.12_1,181.0,5455789.0
2865,IND.28.13_1,3.0,55001.0
2866,IND.28.14_1,1.0,27500.0
2867,IND.28.15_1,8.0,180836.0
2868,IND.28.16_1,1.0,33333.0
2869,IND.28.18_1,25.5,732494.5
2870,IND.28.20_1,4.0,84168.0
2871,IND.28.21_1,15.0,438330.0
2872,IND.28.22_1,9.5,194169.5
2873,IND.28.3_1,11.0,217503.0
2874,IND.28.6_1,19.5,448337.5
2875,IND.28.7_1,8.0,238332.0
2876,IND.28.8_1,2.0,66666.0
2877,IND.28.9_1,35.0,1116657.0
2878,IND.29.10_1,5.0,130000.0
2879,IND.29.11_1,5.0,49999.0
2880,IND.29.12_1,1.0,24167.0
2881,IND.29.13_1,1.5,23333.5
2882,IND.29.14_1,2.0,66666.0
2883,IND.29.15_1,27.0,481674.0
2884,IND.29.16_1,18.5,390834.5
2885,IND.29.17_1,2.0,33334.0
2886,IND.29.18_1,4.0,66668.0
2887,IND.29.19_1,17.0,325838.0
2888,IND.29.1_1,2.5,29166.5
2889,IND.29.20_1,4.0,113334.0
2890,IND.29.22_1,9.0,74997.0
2891,IND.29.24_1,2.0,46667.0
2892,IND.29.25_1,3.0,33333.0
2893,IND.29.26_1,7.0,116669.0
2894,IND.29.29_1,2.0,41666.0
2895,IND.29.2_1,5.0,45832.0
2896,IND.29.30_1,1.0,8333.0
2897,IND.29.32_1,2.0,16666.0
2898,IND.29.4_1,1.0,21667.0
2899,IND.29.5_1,20.5,296666.5
2900,IND.29.6_1,67.5,1154183.5
2901,IND.29.7_1,7.0,105001.0
2902,IND.29.8_1,5.0,49999.0
2903,IND.29.9_1,1.0,26667.0
2904,IND.3.11_1,2.0,57500.0
2905,IND.3.12_1,2.0,58333.0
2906,IND.3.16_1,1.0,33333.0
2907,IND.3.18_1,2.0,66666.0
2908,IND.3.2_1,2.0,66666.0
2909,IND.3.5_1,2.0,66666.0
2910,IND.30.1_1,3.0,90000.0
2911,IND.30.2_1,5.0,150000.0
2912,IND.30.3_1,14.0,420000.0
2913,IND.30.4_1,1.0,30000.0
2914,IND.31.10_1,30.5,829999.5
2915,IND.31.11_1,34.5,870002.5
2916,IND.31.12_1,137.0,2446702.0
2917,IND.31.13_1,165.0,3441716.0
2918,IND.31.14_1,63.0,1955820.0
2919,IND.31.15_1,2.0,50000.0
2920,IND.31.16_1,7.0,149169.0
2921,IND.31.17_1,66.5,1265849.5
2922,IND.31.18_1,46.5,1285829.5
2923,IND.31.19_1,43.5,783344.5
2924,IND.31.1_1,3.5,59167.5
2925,IND.31.20_1,87.0,1709187.0
2926,IND.31.22_1,14.0,443330.0
2927,IND.31.23_1,1121.5,19128339.5
2928,IND.31.24_1,208.0,4450067.0
2929,IND.31.25_1,46.5,976677.5
2930,IND.31.26_1,136.0,3674994.0
2931,IND.31.27_1,36.5,835003.5
2932,IND.31.28_1,10.0,333330.0
2933,IND.31.29_1,15.0,353334.0
2934,IND.31.2_1,3268.0,57012500.0
2935,IND.31.30_1,217.0,5080840.0
2936,IND.31.31_1,203.0,4760006.0
2937,IND.31.32_1,8.5,200833.5
2938,IND.31.3_1,18.0,572495.0
2939,IND.31.4_1,176.5,4223341.5
2940,IND.31.5_1,2.5,68333.5
2941,IND.31.6_1,9.5,250000.5
2942,IND.31.7_1,27.0,772495.0
2943,IND.31.8_1,2918.0,50968333.0
2944,IND.31.9_1,39.0,835846.0
2945,IND.32.1_1,24.0,689163.0
2946,IND.32.2_1,60.5,1506671.5
2947,IND.32.3_1,33.0,954161.0
2948,IND.32.4_1,50.0,1509989.0
2949,IND.32.5_1,14.0,382499.0
2950,IND.32.6_1,21.0,631663.0
2951,IND.32.7_1,11.0,311666.0
2952,IND.32.8_1,45.5,1379158.5
2953,IND.32.9_1,58.5,1571667.5
2954,IND.33.7_1,2.0,60000.0
2955,IND.34.10_1,11.5,285832.5
2956,IND.34.11_1,34.5,725842.5
2957,IND.34.12_1,24.0,755829.0
2958,IND.34.13_1,1.0,33333.0
2959,IND.34.14_1,11.0,299165.0
2960,IND.34.15_1,19.5,453334.5
2961,IND.34.16_1,18.0,468331.0
2962,IND.34.18_1,1.0,33333.0
2963,IND.34.19_1,17.5,423332.5
2964,IND.34.1_1,7.0,165000.0
2965,IND.34.20_1,14.0,366665.0
2966,IND.34.22_1,52.5,1312503.5
2967,IND.34.24_1,28.5,611667.5
2968,IND.34.25_1,43.0,1062503.0
2969,IND.34.26_1,2.0,51667.0
2970,IND.34.27_1,10.5,284166.5
2971,IND.34.28_1,35.0,1114157.0
2972,IND.34.29_1,1616.5,38802576.5
2973,IND.34.2_1,12.0,244167.0
2974,IND.34.30_1,337.5,9679969.5
2975,IND.34.31_1,25.0,662499.0
2976,IND.34.32_1,12.0,349164.0
2977,IND.34.33_1,59.0,1516662.0
2978,IND.34.34_1,3.5,107499.5
2979,IND.34.35_1,29.5,651669.5
2980,IND.34.36_1,2.0,43334.0
2981,IND.34.37_1,10.0,255000.0
2982,IND.34.38_1,1.0,33333.0
2983,IND.34.39_1,33.5,873330.5
2984,IND.34.3_1,61.0,1804990.0
2985,IND.34.40_1,9.0,285831.0
2986,IND.34.42_1,5.0,78334.0
2987,IND.34.43_1,13.5,332498.5
2988,IND.34.45_1,24.0,712495.0
2989,IND.34.46_1,2.0,58333.0
2990,IND.34.47_1,4.0,124999.0
2991,IND.34.48_1,30.5,860832.5
2992,IND.34.49_1,263.0,6979149.0
2993,IND.34.4_1,16.5,381666.5
2994,IND.34.50_1,1.5,30000.5
2995,IND.34.52_1,3.5,65834.5
2996,IND.34.53_1,26.5,713329.5
2997,IND.34.54_1,47.0,1068334.0
2998,IND.34.55_1,4.0,133332.0
2999,IND.34.56_1,24.0,674996.0
