iso3,hazard,climate_scenario,model,year,return_period,percentile,min_depth,mean_depth,max_depth,flooded_area_km2,continent
POL,inuncoast,rcp8p5,wtsub,2050,rp0500,0,0.0,1.7469689845405278,6.074948,0.001,Europe
POL,inuncoast,rcp8p5,wtsub,2050,rp1000,0,0.0,1.7471329602242491,6.081107,0.001,Europe
POL,inuncoast,rcp8p5,wtsub,2080,rp0100,0,0.0,1.942219192833414,6.526022,0.001,Europe
POL,inuncoast,rcp8p5,wtsub,2080,rp0250,0,0.0,1.945631646410912,6.5341845,0.001,Europe
POL,inuncoast,rcp8p5,wtsub,2080,rp0500,0,0.0,1.949936882864922,6.540348,0.001,Europe
POL,inuncoast,rcp8p5,wtsub,2080,rp1000,0,0.0,1.9486699055854564,6.546507,0.001,Europe
PRI,inuncoast,historical,wtsub,hist,rp0100,0,0.03,0.3692091802755991,0.866404,0,North America
PRI,inuncoast,historical,wtsub,hist,rp0250,0,0.04,0.3911049822966257,0.8844006,0,North America
PRI,inuncoast,historical,wtsub,hist,rp0500,0,0.05,0.4076379756132762,0.8979895,0,North America
PRI,inuncoast,historical,wtsub,hist,rp1000,0,0.01,0.3926497280597686,0.9115685,0,North America
PRI,inuncoast,rcp4p5,wtsub,2030,rp0100,0,0.05,0.4327684591213862,1.052004,0,North America
PRI,inuncoast,rcp4p5,wtsub,2030,rp0250,0,0.01,0.3794860009636198,1.0700006,0,North America
PRI,inuncoast,rcp4p5,wtsub,2030,rp0500,0,0.02,0.3941627421549388,1.0835896,0,North America
PRI,inuncoast,rcp4p5,wtsub,2030,rp1000,0,0.03,0.4088288907493864,1.0971686,0,North America
PRI,inuncoast,rcp4p5,wtsub,2050,rp0100,0,0.07,0.4709740762199674,1.1862041,0,North America
PRI,inuncoast,rcp4p5,wtsub,2050,rp0250,0,0.08,0.4904114744492939,1.2042006,0,North America
PRI,inuncoast,rcp4p5,wtsub,2050,rp0500,0,0.09,0.505088215640613,1.2177895,0,North America
PRI,inuncoast,rcp4p5,wtsub,2050,rp1000,0,0.1,0.5197543642350605,1.2313685,0,North America
PRI,inuncoast,rcp4p5,wtsub,2080,rp0100,0,0.01,0.5319960976356551,1.4705039,0,North America
PRI,inuncoast,rcp4p5,wtsub,2080,rp0250,0,0.02,0.5487401674616904,1.4885006,0,North America
PRI,inuncoast,rcp4p5,wtsub,2080,rp0500,0,0.0,0.5476415647779193,1.5020895,0,North America
PRI,inuncoast,rcp4p5,wtsub,2080,rp1000,0,0.0,0.5464823770523071,1.5156685,0,North America
PRI,inuncoast,rcp8p5,wtsub,2030,rp0100,0,0.0,0.4232032721241315,1.054504,0,North America
PRI,inuncoast,rcp8p5,wtsub,2030,rp0250,0,0.01,0.381785973906517,1.0725006,0,North America
PRI,inuncoast,rcp8p5,wtsub,2030,rp0500,0,0.02,0.3964627150978361,1.0860895,0,North America
PRI,inuncoast,rcp8p5,wtsub,2030,rp1000,0,0.03,0.4111288636922836,1.0996685,0,North America
PRI,inuncoast,rcp8p5,wtsub,2050,rp0100,0,0.1,0.5032740716423307,1.219704,0,North America
PRI,inuncoast,rcp8p5,wtsub,2050,rp0250,0,0.11,0.5227114698716572,1.2377006,0,North America
PRI,inuncoast,rcp8p5,wtsub,2050,rp0500,0,0.12,0.5373882110629763,1.2512895,0,North America
PRI,inuncoast,rcp8p5,wtsub,2050,rp1000,0,0.01,0.5071192978393464,1.2648685,0,North America
PRI,inuncoast,rcp8p5,wtsub,2080,rp0100,0,0.04,0.5993327109018962,1.584004,0,North America
PRI,inuncoast,rcp8p5,wtsub,2080,rp0250,0,0.05,0.6160784761110941,1.6020006,0,North America
PRI,inuncoast,rcp8p5,wtsub,2080,rp0500,0,0.01,0.6176891913016637,1.6155895,0,North America
PRI,inuncoast,rcp8p5,wtsub,2080,rp1000,0,0.02,0.630324392914772,1.6291685,0,North America
PRT,inuncoast,historical,wtsub,hist,rp0100,0,0.0,1.2989483755268962,3.0554233,0,Europe
PRT,inuncoast,historical,wtsub,hist,rp0250,0,0.0,1.3220739765739902,3.123282,0,Europe
PRT,inuncoast,historical,wtsub,hist,rp0500,0,0.0,1.270241174271336,3.1745207,0,Europe
PRT,inuncoast,historical,wtsub,hist,rp1000,0,0.01,1.2413481758057905,3.2257223,0,Europe
PRT,inuncoast,rcp4p5,wtsub,2030,rp0100,0,0.01,1.2602945048631111,3.2278233,0,Europe
PRT,inuncoast,rcp4p5,wtsub,2030,rp0250,0,0.05,1.3199370411059863,3.295682,0,Europe
PRT,inuncoast,rcp4p5,wtsub,2030,rp0500,0,0.03,1.362624501329427,3.3469207,0,Europe
PRT,inuncoast,rcp4p5,wtsub,2030,rp1000,0,0.02,1.4018281929668737,3.3981223,0,Europe
PRT,inuncoast,rcp4p5,wtsub,2050,rp0100,0,0.03,1.4098990527315802,3.441484,0,Europe
PRT,inuncoast,rcp4p5,wtsub,2050,rp0250,0,0.0,1.301480359017557,3.5093427,0,Europe
PRT,inuncoast,rcp4p5,wtsub,2050,rp0500,0,0.01,1.3371898372536208,3.5605814,0,Europe
PRT,inuncoast,rcp4p5,wtsub,2050,rp1000,0,0.01,1.4544376358985776,3.611783,0,Europe
PRT,inuncoast,rcp4p5,wtsub,2080,rp0100,0,0.02,1.5453433905969898,3.819525,0,Europe
PRT,inuncoast,rcp4p5,wtsub,2080,rp0250,0,0.0,1.5753634072478675,3.8873837,0,Europe
PRT,inuncoast,rcp4p5,wtsub,2080,rp0500,0,0.02,1.5869194393748431,3.9386225,0,Europe
PRT,inuncoast,rcp4p5,wtsub,2080,rp1000,0,0.01,1.6167312396206577,3.989824,0,Europe
PRT,inuncoast,rcp8p5,wtsub,2030,rp0100,0,0.0,1.266302540777901,3.2401233,0,Europe
PRT,inuncoast,rcp8p5,wtsub,2030,rp0250,0,0.0,1.3270366703364056,3.307982,0,Europe
PRT,inuncoast,rcp8p5,wtsub,2030,rp0500,0,0.01,1.368740546739877,3.3592207,0,Europe
PRT,inuncoast,rcp8p5,wtsub,2030,rp1000,0,0.03,1.4102484195543643,3.4104223,0,Europe
PRT,inuncoast,rcp8p5,wtsub,2050,rp0100,0,0.01,1.4460974306275567,3.4841838,0,Europe
PRT,inuncoast,rcp8p5,wtsub,2050,rp0250,0,0.01,1.3339236504048078,3.5520425,0,Europe
PRT,inuncoast,rcp8p5,wtsub,2050,rp0500,0,0.0,1.4479596902509753,3.6032815,0,Europe
PRT,inuncoast,rcp8p5,wtsub,2050,rp1000,0,0.0,1.4613762531129626,3.6544828,0,Europe
PRT,inuncoast,rcp8p5,wtsub,2080,rp0100,0,0.01,1.5901092270236572,3.927025,0,Europe
PRT,inuncoast,rcp8p5,wtsub,2080,rp0250,0,0.01,1.6355630443072164,3.9948838,0,Europe
PRT,inuncoast,rcp8p5,wtsub,2080,rp0500,0,0.03,1.6814011164619012,4.0461226,0,Europe
PRT,inuncoast,rcp8p5,wtsub,2080,rp1000,0,0.01,1.7172947485899872,4.0973244,0,Europe
PRY,inuncoast,historical,wtsub,hist,rp0100,0,-,NA,-,NA,South America
PRY,inuncoast,historical,wtsub,hist,rp0250,0,-,NA,-,NA,South America
PRY,inuncoast,historical,wtsub,hist,rp0500,0,-,NA,-,NA,South America
PRY,inuncoast,historical,wtsub,hist,rp1000,0,-,NA,-,NA,South America
PRY,inuncoast,rcp4p5,wtsub,2030,rp0100,0,-,NA,-,NA,South America
PRY,inuncoast,rcp4p5,wtsub,2030,rp0250,0,-,NA,-,NA,South America
PRY,inuncoast,rcp4p5,wtsub,2030,rp0500,0,-,NA,-,NA,South America
PRY,inuncoast,rcp4p5,wtsub,2030,rp1000,0,-,NA,-,NA,South America
PRY,inuncoast,rcp4p5,wtsub,2050,rp0100,0,-,NA,-,NA,South America
PRY,inuncoast,rcp4p5,wtsub,2050,rp0250,0,-,NA,-,NA,South America
PRY,inuncoast,rcp4p5,wtsub,2050,rp0500,0,-,NA,-,NA,South America
PRY,inuncoast,rcp4p5,wtsub,2050,rp1000,0,-,NA,-,NA,South America
PRY,inuncoast,rcp4p5,wtsub,2080,rp0100,0,-,NA,-,NA,South America
PRY,inuncoast,rcp4p5,wtsub,2080,rp0250,0,-,NA,-,NA,South America
PRY,inuncoast,rcp4p5,wtsub,2080,rp0500,0,-,NA,-,NA,South America
PRY,inuncoast,rcp4p5,wtsub,2080,rp1000,0,-,NA,-,NA,South America
PRY,inuncoast,rcp8p5,wtsub,2030,rp0100,0,-,NA,-,NA,South America
PRY,inuncoast,rcp8p5,wtsub,2030,rp0250,0,-,NA,-,NA,South America
PRY,inuncoast,rcp8p5,wtsub,2030,rp0500,0,-,NA,-,NA,South America
PRY,inuncoast,rcp8p5,wtsub,2030,rp1000,0,-,NA,-,NA,South America
PRY,inuncoast,rcp8p5,wtsub,2050,rp0100,0,-,NA,-,NA,South America
PRY,inuncoast,rcp8p5,wtsub,2050,rp0250,0,-,NA,-,NA,South America
PRY,inuncoast,rcp8p5,wtsub,2050,rp0500,0,-,NA,-,NA,South America
PRY,inuncoast,rcp8p5,wtsub,2050,rp1000,0,-,NA,-,NA,South America
PRY,inuncoast,rcp8p5,wtsub,2080,rp0100,0,-,NA,-,NA,South America
PRY,inuncoast,rcp8p5,wtsub,2080,rp0250,0,-,NA,-,NA,South America
PRY,inuncoast,rcp8p5,wtsub,2080,rp0500,0,-,NA,-,NA,South America
PRY,inuncoast,rcp8p5,wtsub,2080,rp1000,0,-,NA,-,NA,South America
PSE,inuncoast,historical,wtsub,hist,rp0100,0,-,NA,-,NA,Asia
PSE,inuncoast,historical,wtsub,hist,rp0250,0,-,NA,-,NA,Asia
PSE,inuncoast,historical,wtsub,hist,rp0500,0,-,NA,-,NA,Asia
PSE,inuncoast,historical,wtsub,hist,rp1000,0,-,NA,-,NA,Asia
PSE,inuncoast,rcp4p5,wtsub,2030,rp0100,0,-,NA,-,NA,Asia
PSE,inuncoast,rcp4p5,wtsub,2030,rp0250,0,-,NA,-,NA,Asia
PSE,inuncoast,rcp4p5,wtsub,2030,rp0500,0,-,NA,-,NA,Asia
PSE,inuncoast,rcp4p5,wtsub,2030,rp1000,0,-,NA,-,NA,Asia
PSE,inuncoast,rcp4p5,wtsub,2050,rp0100,0,-,NA,-,NA,Asia
PSE,inuncoast,rcp4p5,wtsub,2050,rp0250,0,-,NA,-,NA,Asia
PSE,inuncoast,rcp4p5,wtsub,2050,rp0500,0,-,NA,-,NA,Asia
PSE,inuncoast,rcp4p5,wtsub,2050,rp1000,0,-,NA,-,NA,Asia
PSE,inuncoast,rcp4p5,wtsub,2080,rp0100,0,-,NA,-,NA,Asia
PSE,inuncoast,rcp4p5,wtsub,2080,rp0250,0,-,NA,-,NA,Asia
PSE,inuncoast,rcp4p5,wtsub,2080,rp0500,0,-,NA,-,NA,Asia
PSE,inuncoast,rcp4p5,wtsub,2080,rp1000,0,-,NA,-,NA,Asia
PSE,inuncoast,rcp8p5,wtsub,2030,rp0100,0,-,NA,-,NA,Asia
PSE,inuncoast,rcp8p5,wtsub,2030,rp0250,0,-,NA,-,NA,Asia
PSE,inuncoast,rcp8p5,wtsub,2030,rp0500,0,-,NA,-,NA,Asia
PSE,inuncoast,rcp8p5,wtsub,2030,rp1000,0,-,NA,-,NA,Asia
PSE,inuncoast,rcp8p5,wtsub,2050,rp0100,0,-,NA,-,NA,Asia
PSE,inuncoast,rcp8p5,wtsub,2050,rp0250,0,-,NA,-,NA,Asia
PSE,inuncoast,rcp8p5,wtsub,2050,rp0500,0,-,NA,-,NA,Asia
PSE,inuncoast,rcp8p5,wtsub,2050,rp1000,0,-,NA,-,NA,Asia
PSE,inuncoast,rcp8p5,wtsub,2080,rp0100,0,-,NA,-,NA,Asia
PSE,inuncoast,rcp8p5,wtsub,2080,rp0250,0,-,NA,-,NA,Asia
PSE,inuncoast,rcp8p5,wtsub,2080,rp0500,0,-,NA,-,NA,Asia
PSE,inuncoast,rcp8p5,wtsub,2080,rp1000,0,-,NA,-,NA,Asia
QAT,inuncoast,historical,wtsub,hist,rp0100,0,0.06,0.8848512955009937,1.7441801,0,Asia
QAT,inuncoast,historical,wtsub,hist,rp0250,0,0.0,0.8954123204404657,1.7916381,0,Asia
QAT,inuncoast,historical,wtsub,hist,rp0500,0,0.03,0.9171219443281492,1.8274726,0,Asia
QAT,inuncoast,historical,wtsub,hist,rp1000,0,0.01,0.7690611779689789,1.8632811,0,Asia
QAT,inuncoast,rcp4p5,wtsub,2030,rp0100,0,0.02,0.7099435883454788,1.92098,0,Asia
QAT,inuncoast,rcp4p5,wtsub,2030,rp0250,0,0.01,0.6748807430267334,1.9684381,0,Asia
QAT,inuncoast,rcp4p5,wtsub,2030,rp0500,0,0.02,0.682239351173242,2.0042725,0,Asia
QAT,inuncoast,rcp4p5,wtsub,2030,rp1000,0,0.02,0.6986703829218944,2.040081,0,Asia
QAT,inuncoast,rcp4p5,wtsub,2050,rp0100,0,0.01,0.5704457388204686,2.1487048,0,Asia
QAT,inuncoast,rcp4p5,wtsub,2050,rp0250,0,0.01,0.5972482832900264,2.1961627,0,Asia
QAT,inuncoast,rcp4p5,wtsub,2050,rp0500,0,0.01,0.4522111590703327,2.2319973,0,Asia
QAT,inuncoast,rcp4p5,wtsub,2050,rp1000,0,0.02,0.4592143150893125,2.2678058,0,Asia
QAT,inuncoast,rcp4p5,wtsub,2080,rp0100,0,0.02,0.4893905717340009,2.545942,0,Asia
QAT,inuncoast,rcp4p5,wtsub,2080,rp0250,0,0.0,0.4977711749076842,2.5934,0,Asia
QAT,inuncoast,rcp4p5,wtsub,2080,rp0500,0,0.01,0.5133918415364765,2.6292346,0,Asia
QAT,inuncoast,rcp4p5,wtsub,2080,rp1000,0,0.01,0.5208150496369316,2.665043,0,Asia
QAT,inuncoast,rcp8p5,wtsub,2030,rp0100,0,0.03,0.7225435334138381,1.9335799,0,Asia
QAT,inuncoast,rcp8p5,wtsub,2030,rp0250,0,0.03,0.6874806880950928,1.9810381,0,Asia
QAT,inuncoast,rcp8p5,wtsub,2030,rp0500,0,0.0,0.6873684073487918,2.0168724,0,Asia
QAT,inuncoast,rcp8p5,wtsub,2030,rp1000,0,0.04,0.7112703279902538,2.052681,0,Asia
QAT,inuncoast,rcp8p5,wtsub,2050,rp0100,0,0.0,0.4476528616327987,2.1881046,0,Asia
QAT,inuncoast,rcp8p5,wtsub,2050,rp0250,0,0.03,0.4639688913027445,2.2355628,0,Asia
QAT,inuncoast,rcp8p5,wtsub,2050,rp0500,0,0.01,0.4486056872088499,2.271397,0,Asia
QAT,inuncoast,rcp8p5,wtsub,2050,rp1000,0,0.01,0.4081127577622731,2.3072057,0,Asia
QAT,inuncoast,rcp8p5,wtsub,2080,rp0100,0,0.0,0.5729030593937519,2.690842,0,Asia
QAT,inuncoast,rcp8p5,wtsub,2080,rp0250,0,0.0,0.5679206136759225,2.7383,0,Asia
QAT,inuncoast,rcp8p5,wtsub,2080,rp0500,0,0.02,0.5897146709626462,2.7741344,0,Asia
QAT,inuncoast,rcp8p5,wtsub,2080,rp1000,0,0.01,0.6244544082028526,2.809943,0,Asia
ROU,inuncoast,historical,wtsub,hist,rp0100,0,-,NA,-,NA,Europe
ROU,inuncoast,historical,wtsub,hist,rp0250,0,-,NA,-,NA,Europe
ROU,inuncoast,historical,wtsub,hist,rp0500,0,-,NA,-,NA,Europe
ROU,inuncoast,historical,wtsub,hist,rp1000,0,-,NA,-,NA,Europe
ROU,inuncoast,rcp4p5,wtsub,2030,rp0100,0,-,NA,-,NA,Europe
ROU,inuncoast,rcp4p5,wtsub,2030,rp0250,0,-,NA,-,NA,Europe
ROU,inuncoast,rcp4p5,wtsub,2030,rp0500,0,-,NA,-,NA,Europe
ROU,inuncoast,rcp4p5,wtsub,2030,rp1000,0,-,NA,-,NA,Europe
ROU,inuncoast,rcp4p5,wtsub,2050,rp0100,0,-,NA,-,NA,Europe
ROU,inuncoast,rcp4p5,wtsub,2050,rp0250,0,-,NA,-,NA,Europe
ROU,inuncoast,rcp4p5,wtsub,2050,rp0500,0,-,NA,-,NA,Europe
ROU,inuncoast,rcp4p5,wtsub,2050,rp1000,0,-,NA,-,NA,Europe
ROU,inuncoast,rcp4p5,wtsub,2080,rp0100,0,-,NA,-,NA,Europe
ROU,inuncoast,rcp4p5,wtsub,2080,rp0250,0,-,NA,-,NA,Europe
ROU,inuncoast,rcp4p5,wtsub,2080,rp0500,0,-,NA,-,NA,Europe
ROU,inuncoast,rcp4p5,wtsub,2080,rp1000,0,-,NA,-,NA,Europe
ROU,inuncoast,rcp8p5,wtsub,2030,rp0100,0,-,NA,-,NA,Europe
ROU,inuncoast,rcp8p5,wtsub,2030,rp0250,0,-,NA,-,NA,Europe
ROU,inuncoast,rcp8p5,wtsub,2030,rp0500,0,-,NA,-,NA,Europe
ROU,inuncoast,rcp8p5,wtsub,2030,rp1000,0,-,NA,-,NA,Europe
ROU,inuncoast,rcp8p5,wtsub,2050,rp0100,0,-,NA,-,NA,Europe
ROU,inuncoast,rcp8p5,wtsub,2050,rp0250,0,-,NA,-,NA,Europe
ROU,inuncoast,rcp8p5,wtsub,2050,rp0500,0,-,NA,-,NA,Europe
ROU,inuncoast,rcp8p5,wtsub,2050,rp1000,0,-,NA,-,NA,Europe
ROU,inuncoast,rcp8p5,wtsub,2080,rp0100,0,-,NA,-,NA,Europe
ROU,inuncoast,rcp8p5,wtsub,2080,rp0250,0,-,NA,-,NA,Europe
ROU,inuncoast,rcp8p5,wtsub,2080,rp0500,0,-,NA,-,NA,Europe
ROU,inuncoast,rcp8p5,wtsub,2080,rp1000,0,-,NA,-,NA,Europe
RUS,inuncoast,historical,wtsub,hist,rp0100,0,0.0,1.0161993027953042,9.436413,0.011,Asia
RUS,inuncoast,historical,wtsub,hist,rp0250,0,0.0,1.0390983309490782,9.831127,0.012,Asia
RUS,inuncoast,historical,wtsub,hist,rp0500,0,0.0,1.052933590594085,10.129167,0.012,Asia
RUS,inuncoast,historical,wtsub,hist,rp1000,0,0.0,1.0699329040718968,10.426991,0.013,Asia
RUS,inuncoast,rcp4p5,wtsub,2030,rp0100,0,0.0,1.0523727708648596,9.606913,0.014,Asia
RUS,inuncoast,rcp4p5,wtsub,2030,rp0250,0,0.0,1.0740684899284147,10.001627,0.015,Asia
RUS,inuncoast,rcp4p5,wtsub,2030,rp0500,0,0.0,1.0854465989783204,10.299666,0.015,Asia
RUS,inuncoast,rcp4p5,wtsub,2030,rp1000,0,0.0,1.103103007121968,10.597491,0.016,Asia
RUS,inuncoast,rcp4p5,wtsub,2050,rp0100,0,0.0,1.0730350960959854,9.741713,0.017,Asia
RUS,inuncoast,rcp4p5,wtsub,2050,rp0250,0,0.0,1.0927985601422134,10.136427,0.017,Asia
RUS,inuncoast,rcp4p5,wtsub,2050,rp0500,0,0.0,1.1100112417035666,10.434466,0.018,Asia
RUS,inuncoast,rcp4p5,wtsub,2050,rp1000,0,0.0,1.1239621667781543,10.732291,0.019,Asia
RUS,inuncoast,rcp4p5,wtsub,2080,rp0100,0,0.0,1.1201288104342009,10.015913,0.024,Asia
RUS,inuncoast,rcp4p5,wtsub,2080,rp0250,0,0.0,1.1424131662156385,10.410627,0.025,Asia
RUS,inuncoast,rcp4p5,wtsub,2080,rp0500,0,0.0,1.157442000386304,10.708667,0.026,Asia
RUS,inuncoast,rcp4p5,wtsub,2080,rp1000,0,0.0,1.1715989178052817,11.006492,0.026,Asia
RUS,inuncoast,rcp8p5,wtsub,2030,rp0100,0,0.0,1.0491511025690603,9.604413,0.014,Asia
RUS,inuncoast,rcp8p5,wtsub,2030,rp0250,0,0.0,1.06894884851384,9.999127,0.015,Asia
RUS,inuncoast,rcp8p5,wtsub,2030,rp0500,0,0.0,1.085099362031717,10.297167,0.016,Asia
RUS,inuncoast,rcp8p5,wtsub,2030,rp1000,0,0.0,1.1053355147300787,10.594992,0.016,Asia
RUS,inuncoast,rcp8p5,wtsub,2050,rp0100,0,0.0,1.0707282045732662,9.783713,0.018,Asia
RUS,inuncoast,rcp8p5,wtsub,2050,rp0250,0,0.0,1.0898003443026345,10.178428,0.019,Asia
RUS,inuncoast,rcp8p5,wtsub,2050,rp0500,0,0.0,1.1101816438246683,10.476466,0.02,Asia
RUS,inuncoast,rcp8p5,wtsub,2050,rp1000,0,0.0,1.124865769148242,10.774291,0.02,Asia
RUS,inuncoast,rcp8p5,wtsub,2080,rp0100,0,0.0,1.1389916857749398,10.181212,0.032,Asia
RUS,inuncoast,rcp8p5,wtsub,2080,rp0250,0,0.0,1.1572563417699795,10.575927,0.033,Asia
RUS,inuncoast,rcp8p5,wtsub,2080,rp0500,0,0.0,1.172803789657255,10.873966,0.034,Asia
RUS,inuncoast,rcp8p5,wtsub,2080,rp1000,0,0.0,1.1876665174925924,11.171791,0.035,Asia
RWA,inuncoast,historical,wtsub,hist,rp0100,0,-,NA,-,NA,Africa
RWA,inuncoast,historical,wtsub,hist,rp0250,0,-,NA,-,NA,Africa
RWA,inuncoast,historical,wtsub,hist,rp0500,0,-,NA,-,NA,Africa
RWA,inuncoast,historical,wtsub,hist,rp1000,0,-,NA,-,NA,Africa
RWA,inuncoast,rcp4p5,wtsub,2030,rp0100,0,-,NA,-,NA,Africa
RWA,inuncoast,rcp4p5,wtsub,2030,rp0250,0,-,NA,-,NA,Africa
RWA,inuncoast,rcp4p5,wtsub,2030,rp0500,0,-,NA,-,NA,Africa
RWA,inuncoast,rcp4p5,wtsub,2030,rp1000,0,-,NA,-,NA,Africa
RWA,inuncoast,rcp4p5,wtsub,2050,rp0100,0,-,NA,-,NA,Africa
RWA,inuncoast,rcp4p5,wtsub,2050,rp0250,0,-,NA,-,NA,Africa
RWA,inuncoast,rcp4p5,wtsub,2050,rp0500,0,-,NA,-,NA,Africa
RWA,inuncoast,rcp4p5,wtsub,2050,rp1000,0,-,NA,-,NA,Africa
RWA,inuncoast,rcp4p5,wtsub,2080,rp0100,0,-,NA,-,NA,Africa
RWA,inuncoast,rcp4p5,wtsub,2080,rp0250,0,-,NA,-,NA,Africa
RWA,inuncoast,rcp4p5,wtsub,2080,rp0500,0,-,NA,-,NA,Africa
RWA,inuncoast,rcp4p5,wtsub,2080,rp1000,0,-,NA,-,NA,Africa
RWA,inuncoast,rcp8p5,wtsub,2030,rp0100,0,-,NA,-,NA,Africa
RWA,inuncoast,rcp8p5,wtsub,2030,rp0250,0,-,NA,-,NA,Africa
RWA,inuncoast,rcp8p5,wtsub,2030,rp0500,0,-,NA,-,NA,Africa
RWA,inuncoast,rcp8p5,wtsub,2030,rp1000,0,-,NA,-,NA,Africa
RWA,inuncoast,rcp8p5,wtsub,2050,rp0100,0,-,NA,-,NA,Africa
RWA,inuncoast,rcp8p5,wtsub,2050,rp0250,0,-,NA,-,NA,Africa
RWA,inuncoast,rcp8p5,wtsub,2050,rp0500,0,-,NA,-,NA,Africa
RWA,inuncoast,rcp8p5,wtsub,2050,rp1000,0,-,NA,-,NA,Africa
RWA,inuncoast,rcp8p5,wtsub,2080,rp0100,0,-,NA,-,NA,Africa
RWA,inuncoast,rcp8p5,wtsub,2080,rp0250,0,-,NA,-,NA,Africa
RWA,inuncoast,rcp8p5,wtsub,2080,rp0500,0,-,NA,-,NA,Africa
RWA,inuncoast,rcp8p5,wtsub,2080,rp1000,0,-,NA,-,NA,Africa
SAU,inuncoast,historical,wtsub,hist,rp0100,0,0.0,0.969894383436062,7.3221393,0.001,Asia
SAU,inuncoast,historical,wtsub,hist,rp0250,0,0.0,0.976638566567735,7.3286943,0.001,Asia
SAU,inuncoast,historical,wtsub,hist,rp0500,0,0.0,0.9837776963012836,7.3336434,0.001,Asia
SAU,inuncoast,historical,wtsub,hist,rp1000,0,0.0,0.9904430434388676,7.3385897,0.001,Asia
SAU,inuncoast,rcp4p5,wtsub,2030,rp0100,0,0.0,1.0084498097791117,7.494139,0.001,Asia
SAU,inuncoast,rcp4p5,wtsub,2030,rp0250,0,0.0,1.0093082809351,7.5006943,0.001,Asia
SAU,inuncoast,rcp4p5,wtsub,2030,rp0500,0,0.0,1.011684962754115,7.505644,0.001,Asia
SAU,inuncoast,rcp4p5,wtsub,2030,rp1000,0,0.0,1.003697115998561,7.5105896,0.001,Asia
SAU,inuncoast,rcp4p5,wtsub,2050,rp0100,0,0.0,1.038913118340023,7.622539,0.001,Asia
SAU,inuncoast,rcp4p5,wtsub,2050,rp0250,0,0.0,1.0419981312224809,7.629094,0.001,Asia
SAU,inuncoast,rcp4p5,wtsub,2050,rp0500,0,0.0,1.0469971889184777,7.6340437,0.001,Asia
SAU,inuncoast,rcp4p5,wtsub,2050,rp1000,0,0.0,1.051417162372969,7.6389894,0.001,Asia
SAU,inuncoast,rcp4p5,wtsub,2080,rp0100,0,0.0,1.2101665320892858,7.8927393,0.001,Asia
SAU,inuncoast,rcp4p5,wtsub,2080,rp0250,0,0.0,1.216227084310226,7.899294,0.001,Asia
SAU,inuncoast,rcp4p5,wtsub,2080,rp0500,0,0.0,1.2199788274810024,7.9042435,0.001,Asia
SAU,inuncoast,rcp4p5,wtsub,2080,rp1000,0,0.0,1.219792601852011,7.9091897,0.001,Asia
SAU,inuncoast,rcp8p5,wtsub,2030,rp0100,0,0.0,1.0115647577427604,7.503139,0.001,Asia
SAU,inuncoast,rcp8p5,wtsub,2030,rp0250,0,0.0,1.005208913912312,7.509694,0.001,Asia
SAU,inuncoast,rcp8p5,wtsub,2030,rp0500,0,0.0,1.0000148175095191,7.5146437,0.001,Asia
SAU,inuncoast,rcp8p5,wtsub,2030,rp1000,0,0.0,1.004429988146607,7.5195894,0.001,Asia
SAU,inuncoast,rcp8p5,wtsub,2050,rp0100,0,0.0,1.0575100458741338,7.658139,0.001,Asia
SAU,inuncoast,rcp8p5,wtsub,2050,rp0250,0,0.0,1.058528375913445,7.664694,0.001,Asia
SAU,inuncoast,rcp8p5,wtsub,2050,rp0500,0,0.0,1.0663210260069071,7.6696434,0.001,Asia
SAU,inuncoast,rcp8p5,wtsub,2050,rp1000,0,0.0,1.066615157981163,7.6745896,0.001,Asia
SAU,inuncoast,rcp8p5,wtsub,2080,rp0100,0,0.0,1.2732307739191435,8.031239,0.001,Asia
SAU,inuncoast,rcp8p5,wtsub,2080,rp0250,0,0.01,1.2836044271075753,8.037794,0.001,Asia
SAU,inuncoast,rcp8p5,wtsub,2080,rp0500,0,0.0,1.2885762515881043,8.042744,0.001,Asia
SAU,inuncoast,rcp8p5,wtsub,2080,rp1000,0,0.0,1.292277761517039,8.047689,0.001,Asia
SDN,inuncoast,historical,wtsub,hist,rp0100,0,0.01,1.1029511623084545,4.0345855,0,Africa
SDN,inuncoast,historical,wtsub,hist,rp0250,0,0.02,1.1124001033604145,4.0443974,0,Africa
SDN,inuncoast,historical,wtsub,hist,rp0500,0,0.0,1.1102911694483324,4.051806,0,Africa
SDN,inuncoast,historical,wtsub,hist,rp1000,0,0.0,1.1082805153287825,4.059209,0,Africa
SDN,inuncoast,rcp4p5,wtsub,2030,rp0100,0,0.0,1.0997038542384832,4.2065854,0,Africa
SDN,inuncoast,rcp4p5,wtsub,2030,rp0250,0,0.01,1.1091027121308823,4.2163973,0,Africa
SDN,inuncoast,rcp4p5,wtsub,2030,rp0500,0,0.02,1.1161996338149192,4.223806,0,Africa
SDN,inuncoast,rcp4p5,wtsub,2030,rp1000,0,0.03,1.1232913587714586,4.2312093,0,Africa
SDN,inuncoast,rcp4p5,wtsub,2050,rp0100,0,0.01,1.137598832334791,4.3349857,0,Africa
SDN,inuncoast,rcp4p5,wtsub,2050,rp0250,0,0.01,1.1461457763399396,4.344797,0,Africa
SDN,inuncoast,rcp4p5,wtsub,2050,rp0500,0,0.0,1.1460724784569307,4.3522058,0,Africa
